# source, target, weight
1781,1143,6
1781,1197,2
1781,33,1
1781,1935,1
1781,998,1
1781,604,1
1781,902,1
1781,840,1
1781,1257,1
1781,510,1
1781,1290,1
1781,1452,1
1781,217,1
1781,1439,1
1781,216,1
1781,1973,1
1781,1853,1
1781,1431,1
1781,963,1
1781,456,1
1781,24,1
1781,338,1
1781,1521,1
1781,826,1
1781,1193,1
1787,601,1
1790,1935,1
1790,343,1
1790,1083,1
1790,167,1
1790,1330,1
1790,1277,1
1790,1962,1
1790,998,1
1790,604,1
1790,872,1
1790,598,1
1790,271,1
1790,902,1
1790,736,1
1790,954,1
1790,107,1
1790,840,1
1790,1941,1
1790,195,1
1790,1408,1
1790,938,1
1790,1257,1
1790,510,1
1790,44,1
1790,1290,1
1790,1294,1
1790,1873,1
1790,1452,1
1790,1500,1
1790,217,1
1790,1439,1
1790,520,1
1790,216,1
1790,1577,1
1790,1128,1
1790,722,1
1790,1994,1
1790,402,1
1790,1844,1
1790,410,1
1790,716,1
1790,91,1
1790,1238,1
1790,1853,1
1790,584,1
1790,1997,1
1790,649,1
1790,1431,1
1790,963,1
1790,456,1
1790,851,1
1790,24,1
1790,1781,1
1790,338,1
1790,1521,1
1790,1586,1
1790,1063,1
1790,1268,1
1790,1596,1
1790,826,1
1790,1893,1
1790,1607,1
1790,279,1
1790,1193,1
1790,960,1
1790,1379,1
1790,1466,1
1790,73,1
1790,1579,1
1791,1962,123
1791,418,107
1791,478,99
1791,411,84
1791,1439,78
1791,510,73
1791,1767,73
1791,456,68
1791,1429,66
1791,689,61
1791,1051,58
1791,1240,51
1791,1668,50
1791,826,50
1791,573,50
1791,979,47
1791,557,46
1791,1628,44
1791,816,43
1791,1838,43
1791,1669,41
1791,1750,39
1791,1586,37
1791,1975,37
1791,1618,35
1791,277,35
1791,265,35
1791,555,31
1791,1873,31
1791,2005,30
1791,1832,28
1791,119,27
1791,305,27
1791,23,26
1791,1742,26
1791,1433,26
1791,1178,26
1791,1500,26
1791,328,26
1791,216,26
1791,889,26
1791,24,26
1791,1521,26
1791,1466,26
1791,154,25
1791,1673,23
1791,1079,23
1791,1072,22
1791,1425,19
1791,1401,17
1791,1322,13
1791,464,13
1791,903,12
1791,2000,12
1791,242,12
1791,851,12
1791,1662,11
1791,1844,11
1791,1717,9
1791,1190,9
1791,1257,9
1791,315,9
1791,1766,9
1791,361,9
1791,667,9
1791,118,9
1791,176,8
1791,1815,8
1791,1575,8
1791,1877,8
1791,108,8
1791,83,7
1791,104,6
1791,63,5
1791,795,4
1791,1010,4
1791,627,4
1791,89,4
1791,449,4
1791,1918,4
1791,1276,4
1791,332,4
1791,1648,3
1791,584,3
1791,1099,3
1791,1562,2
1791,1986,2
1791,410,2
1791,422,2
1791,382,2
1791,982,2
1791,998,1
1791,103,1
1791,823,1
1791,1143,1
1792,1372,1
1792,732,1
1792,53,1
1792,1985,1
1792,1972,1
1792,1871,1
1792,668,1
1792,2003,1
1792,561,1
1792,513,1
1792,1325,1
1793,1873,1
1800,1750,2
1800,435,2
1802,890,3
1802,90,2
1802,782,2
1802,387,2
1802,1974,1
1802,508,1
1802,1597,1
1802,515,1
1802,347,1
1802,1914,1
1802,1964,1
1802,957,1
1802,1041,1
1802,403,1
1802,1154,1
1802,43,1
1802,1749,1
1802,1527,1
1802,733,1
1802,363,1
1802,1992,1
1802,1136,1
1802,452,1
1802,1689,1
1802,487,1
1802,1029,1
1804,3,1
1806,816,5
1810,1880,2
1812,712,4
1812,1618,2
1812,292,2
1812,1123,1
1812,448,1
1812,1158,1
1812,1376,1
1814,337,1
1815,1844,17
1815,826,17
1815,573,17
1815,23,9
1815,868,9
1815,555,9
1815,1439,9
1815,1669,9
1815,1832,9
1815,689,8
1815,277,8
1815,478,8
1815,1429,8
1815,1575,8
1815,1877,8
1815,1240,8
1815,1975,8
1816,1668,2
1822,1791,1
1828,1873,3
1829,1051,61
1829,538,61
1829,1791,61
1829,1257,61
1829,1585,61
1829,464,61
1829,478,58
1829,1962,55
1829,998,52
1829,411,52
1829,418,52
1829,1767,52
1829,1986,49
1829,1668,49
1829,452,46
1829,1832,41
1829,1877,33
1829,1072,19
1829,1673,19
1829,1079,19
1829,1439,19
1829,1425,19
1829,1322,15
1829,795,13
1829,1873,13
1829,510,12
1829,1409,12
1829,1961,9
1829,667,9
1829,104,6
1829,1949,3
1829,1648,3
1829,964,3
1829,1662,3
1829,449,3
1829,1844,3
1829,866,3
1829,2011,3
1829,1975,3
1830,1812,1
1832,1257,127
1832,1873,112
1832,1439,88
1832,998,64
1832,1585,60
1832,478,41
1832,1962,39
1832,202,32
1832,1767,31
1832,1072,26
1832,1673,26
1832,538,19
1832,868,18
1832,826,18
1832,1791,17
1832,1668,17
1832,1051,16
1832,411,16
1832,452,16
1832,418,16
1832,510,14
1832,1079,14
1832,795,13
1832,1986,13
1832,1425,13
1832,1838,13
1832,349,11
1832,10,9
1832,150,8
1832,1750,7
1832,1898,6
1832,1726,5
1832,1322,5
1832,1562,4
1832,1996,4
1832,216,4
1832,534,4
1832,584,4
1832,1997,4
1832,103,3
1832,1190,3
1832,964,3
1832,1961,3
1832,1662,3
1832,1844,3
1832,1973,3
1832,667,3
1832,464,3
1832,1975,3
1832,1302,2
1832,852,2
1832,456,2
1832,33,1
1832,1060,1
1832,689,1
1832,1197,1
1832,449,1
1832,410,1
1832,1753,1
1832,1624,1
1832,898,1
1832,1143,1
1832,1893,1
1832,209,1
1833,245,1
1837,479,3
1837,807,3
1837,546,1
1838,478,15
1838,1257,5
1838,1962,4
1838,1575,4
1838,998,3
1838,202,3
1838,1585,2
1838,1750,1
1838,689,1
1838,1079,1
1838,1322,1
1838,712,1
1838,534,1
1838,265,1
1838,1939,1
1843,998,1
1843,535,1
1843,1500,1
1843,851,1
1843,1586,1
1844,826,27
1844,1439,19
1844,868,18
1844,1832,18
1844,1975,11
1844,23,9
1844,10,9
1844,277,8
1844,478,8
1844,1575,8
1844,1190,6
1844,1962,4
1844,1257,4
1844,510,4
1844,1875,3
1844,1051,3
1844,538,3
1844,2005,3
1844,1791,3
1844,1072,3
1844,411,3
1844,964,3
1844,1961,3
1844,1662,3
1844,452,3
1844,1585,3
1844,418,3
1844,1099,3
1844,667,3
1844,464,3
1844,1668,3
1844,1935,1
1844,343,1
1844,1083,1
1844,167,1
1844,1277,1
1844,998,1
1844,604,1
1844,902,1
1844,736,1
1844,954,1
1844,107,1
1844,840,1
1844,1941,1
1844,195,1
1844,938,1
1844,44,1
1844,1290,1
1844,1294,1
1844,1452,1
1844,1500,1
1844,217,1
1844,520,1
1844,216,1
1844,1577,1
1844,1128,1
1844,722,1
1844,1994,1
1844,402,1
1844,410,1
1844,716,1
1844,91,1
1844,1238,1
1844,1853,1
1844,1997,1
1844,649,1
1844,1431,1
1844,963,1
1844,456,1
1844,851,1
1844,24,1
1844,1781,1
1844,338,1
1844,1521,1
1844,1586,1
1844,1268,1
1844,1596,1
1844,1893,1
1844,1607,1
1844,279,1
1844,1193,1
1844,960,1
1844,1379,1
1844,1466,1
1844,73,1
1844,1579,1
1851,1747,1
1853,1257,11
1853,1466,7
1853,851,6
1853,998,5
1853,1873,5
1853,1997,4
1853,33,3
1853,1500,2
1853,1521,2
1853,1586,2
1853,1935,1
1853,103,1
1853,217,1
1853,1439,1
1853,1662,1
1853,46,1
1853,1431,1
1853,338,1
1854,1439,1
1854,410,1
1855,1791,2
1855,795,2
1855,627,2
1855,1072,2
1855,1673,2
1855,557,2
1855,510,2
1855,478,2
1855,555,2
1855,1429,2
1855,154,2
1855,452,2
1855,1018,2
1855,1585,2
1855,1240,2
1855,1401,2
1855,1276,2
1855,1668,2
1855,382,2
1855,982,2
1856,1922,1
1856,121,1
1857,402,5
1857,1143,3
1857,1197,2
1857,1257,2
1857,1193,2
1857,1579,1
1871,1372,1
1871,732,1
1871,53,1
1871,1985,1
1871,1972,1
1871,668,1
1871,2003,1
1871,561,1
1871,513,1
1871,1325,1
1873,1257,792
1873,998,499
1873,1962,356
1873,1585,184
1873,1439,155
1873,1791,149
1873,1997,143
1873,1986,138
1873,411,122
1873,418,117
1873,1767,114
1873,510,104
1873,478,91
1873,1322,88
1873,456,87
1873,851,87
1873,464,79
1873,1832,76
1873,1668,72
1873,1838,72
1873,452,71
1873,557,67
1873,1240,65
1873,1750,63
1873,1877,60
1873,584,60
1873,826,60
1873,816,58
1873,573,58
1873,119,57
1873,689,56
1873,1429,56
1873,538,53
1873,1051,52
1873,1669,51
1873,202,50
1873,410,49
1873,979,47
1873,1586,47
1873,1973,45
1873,154,43
1873,1829,39
1873,1898,39
1873,305,39
1873,2005,38
1873,23,38
1873,328,38
1873,164,38
1873,1018,37
1873,1628,36
1873,889,35
1873,265,35
1873,903,34
1873,1893,33
1873,1500,31
1873,1134,30
1873,1766,30
1873,24,29
1873,271,28
1873,1178,28
1873,1466,28
1873,349,27
1873,1618,27
1873,277,27
1873,216,27
1873,46,27
1873,1521,27
1873,1742,26
1873,1433,26
1873,1975,26
1873,555,24
1873,1961,24
1873,1213,23
1873,866,23
1873,535,22
1873,1844,22
1873,1673,21
1873,11,21
1873,2000,21
1873,1562,19
1873,1072,18
1873,868,18
1873,1368,18
1873,964,18
1873,915,18
1873,712,18
1873,1401,18
1873,795,16
1873,667,16
1873,1425,15
1873,1277,13
1873,1079,13
1873,1276,13
1873,242,12
1873,534,12
1873,361,12
1873,1409,12
1873,83,10
1873,1996,9
1873,1717,9
1873,1190,9
1873,1509,9
1873,384,9
1873,1815,9
1873,10,9
1873,315,9
1873,1381,9
1873,116,9
1873,665,9
1873,118,9
1873,365,9
1873,1817,9
1873,1806,8
1873,152,8
1873,828,8
1873,382,8
1873,653,7
1873,917,6
1873,1010,6
1873,103,6
1873,731,6
1873,104,6
1873,703,6
1873,150,5
1873,1726,5
1873,1672,5
1873,1949,5
1873,2010,5
1873,449,5
1873,578,5
1873,2011,5
1873,972,5
1873,1910,4
1873,165,4
1873,627,4
1873,63,4
1873,1753,4
1873,1019,4
1873,1252,3
1873,1905,3
1873,1548,3
1873,1648,3
1873,840,3
1873,1080,3
1873,520,3
1873,1243,3
1873,1099,3
1873,823,3
1873,1268,3
1873,209,3
1873,1199,3
1873,1284,3
1873,1319,3
1873,1800,2
1873,794,2
1873,734,2
1873,1822,2
1873,614,2
1873,147,2
1873,435,2
1873,95,2
1873,89,2
1873,462,2
1873,1522,2
1873,1226,2
1873,1046,2
1873,863,2
1873,1684,2
1873,1918,2
1873,422,2
1873,1119,2
1873,1575,2
1873,1546,2
1873,1769,2
1873,682,2
1873,1150,2
1873,898,2
1873,1143,2
1873,793,2
1873,1855,2
1873,1579,2
1873,982,2
1873,1661,2
1873,1335,2
1873,27,2
1873,1179,2
1873,381,2
1873,832,1
1873,613,1
1873,220,1
1873,1008,1
1873,1614,1
1873,1302,1
1873,33,1
1873,1207,1
1873,1323,1
1873,700,1
1873,1382,1
1873,1060,1
1873,1932,1
1873,1911,1
1873,54,1
1873,14,1
1873,1438,1
1873,1504,1
1873,1523,1
1873,1935,1
1873,343,1
1873,1083,1
1873,167,1
1873,176,1
1873,604,1
1873,598,1
1873,1505,1
1873,902,1
1873,736,1
1873,954,1
1873,107,1
1873,1941,1
1873,195,1
1873,1739,1
1873,1408,1
1873,218,1
1873,938,1
1873,44,1
1873,1290,1
1873,1556,1
1873,1294,1
1873,1452,1
1873,1386,1
1873,805,1
1873,217,1
1873,1577,1
1873,1128,1
1873,722,1
1873,1994,1
1873,402,1
1873,944,1
1873,1843,1
1873,724,1
1873,716,1
1873,91,1
1873,2007,1
1873,1238,1
1873,1148,1
1873,1853,1
1873,717,1
1873,1279,1
1873,344,1
1873,649,1
1873,1431,1
1873,963,1
1873,1109,1
1873,108,1
1873,1781,1
1873,338,1
1873,501,1
1873,371,1
1873,1063,1
1873,1596,1
1873,1607,1
1873,575,1
1873,279,1
1873,1193,1
1873,960,1
1873,1379,1
1873,73,1
1873,564,1
1873,691,1
1873,336,1
1873,558,1
1873,1471,1
1873,1486,1
1873,1014,1
1873,671,1
1873,450,1
1873,723,1
1873,1777,1
1873,638,1
1873,1152,1
1873,1228,1
1873,663,1
1873,1282,1
1873,1285,1
1873,1089,1
1875,1951,35
1875,1158,34
1875,1376,34
1875,1286,10
1875,1737,1
1875,528,1
1875,1905,1
1875,1600,1
1875,1549,1
1875,629,1
1875,712,1
1875,894,1
1877,1962,81
1877,478,81
1877,1791,78
1877,1257,78
1877,1585,78
1877,998,72
1877,1986,69
1877,1668,67
1877,418,54
1877,826,50
1877,510,46
1877,456,42
1877,573,42
1877,1439,39
1877,1051,36
1877,1750,36
1877,538,36
1877,11,36
1877,1628,36
1877,277,35
1877,411,33
1877,119,33
1877,1429,31
1877,2005,30
1877,452,30
1877,1767,30
1877,689,28
1877,1618,27
1877,154,25
1877,1322,25
1877,1240,24
1877,555,22
1877,2000,21
1877,979,21
1877,557,20
1877,464,20
1877,1873,18
1877,1838,17
1877,1669,16
1877,1018,15
1877,1401,15
1877,903,12
1877,1134,12
1877,242,12
1877,265,12
1877,1832,12
1877,1844,11
1877,1717,9
1877,1190,9
1877,1509,9
1877,1409,9
1877,118,9
1877,1575,8
1877,1975,8
1877,1277,6
1877,1961,6
1877,449,6
1877,1918,6
1877,104,6
1877,667,6
1877,63,5
1877,1010,4
1877,1079,4
1877,332,4
1877,1829,3
1877,103,3
1877,1072,3
1877,1949,3
1877,1648,3
1877,1080,3
1877,712,3
1877,1099,3
1877,851,3
1877,2011,3
1877,462,2
1877,863,2
1877,1119,2
1877,866,2
1877,1673,1
1877,1730,1
1877,209,1
1877,164,1
1880,1376,1
1880,690,1
1886,779,2
1886,1906,2
1891,1873,2
1891,411,1
1891,1079,1
1892,2002,1
1893,1257,46
1893,1898,43
1893,510,41
1893,1962,32
1893,1500,28
1893,1439,27
1893,216,27
1893,456,27
1893,24,27
1893,1521,27
1893,1586,27
1893,1791,26
1893,816,26
1893,689,26
1893,23,26
1893,1742,26
1893,411,26
1893,1433,26
1893,557,26
1893,1178,26
1893,1429,26
1893,328,26
1893,979,26
1893,889,26
1893,1585,26
1893,305,26
1893,265,26
1893,1669,26
1893,418,26
1893,1240,26
1893,1838,26
1893,1466,26
1893,1975,26
1893,1997,25
1893,998,12
1893,1873,10
1893,1973,10
1893,851,8
1893,2010,2
1893,964,2
1893,1959,2
1893,584,2
1893,1143,2
1893,1579,2
1893,1935,1
1893,1083,1
1893,604,1
1893,902,1
1893,954,1
1893,1197,1
1893,840,1
1893,1941,1
1893,195,1
1893,938,1
1893,1290,1
1893,1452,1
1893,217,1
1893,520,1
1893,1577,1
1893,1128,1
1893,722,1
1893,1994,1
1893,91,1
1893,1238,1
1893,1853,1
1893,46,1
1893,649,1
1893,1431,1
1893,963,1
1893,1781,1
1893,338,1
1893,1268,1
1893,1596,1
1893,826,1
1893,1607,1
1893,279,1
1893,1193,1
1893,960,1
1893,1379,1
1898,1997,77
1898,998,70
1898,1962,48
1898,1257,31
1898,851,25
1898,410,21
1898,1368,15
1898,1873,13
1898,1973,13
1898,1893,13
1898,510,11
1898,24,11
1898,1521,8
1898,95,3
1898,1832,3
1898,816,2
1898,1277,2
1898,1959,2
1898,823,2
1898,2010,1
1898,964,1
1898,1662,1
1898,584,1
1898,46,1
1898,1275,1
1900,1974,1
1900,90,1
1900,782,1
1900,508,1
1900,1597,1
1900,515,1
1900,1914,1
1900,1964,1
1900,387,1
1900,1041,1
1900,403,1
1900,1154,1
1900,1507,1
1900,43,1
1900,1749,1
1900,890,1
1900,733,1
1900,363,1
1900,1992,1
1900,1136,1
1900,452,1
1900,1689,1
1900,1802,1
1900,1029,1
1902,183,5
1902,238,5
1902,652,5
1902,55,5
1902,1143,5
1902,998,1
1902,103,1
1902,1662,1
1902,456,1
1905,1158,60
1905,1376,60
1905,1305,52
1905,245,39
1905,1593,26
1905,1767,15
1905,1986,14
1905,385,13
1905,1586,10
1905,1423,5
1905,891,4
1905,278,4
1905,292,4
1905,465,3
1905,1257,2
1905,1186,1
1905,75,1
1905,1388,1
1905,1668,1
1906,389,4
1906,1696,4
1906,779,2
1910,851,3
1910,1586,3
1911,1705,1
1911,14,1
1911,202,1
1911,1873,1
1912,894,2
1913,1875,1
1914,1974,1
1914,782,1
1914,508,1
1914,1597,1
1914,515,1
1914,1964,1
1914,1041,1
1914,1749,1
1914,890,1
1914,363,1
1914,1992,1
1914,1136,1
1918,277,13
1918,2026,7
1918,868,7
1918,332,7
1918,260,6
1918,690,6
1918,1286,6
1918,442,6
1918,456,6
1918,826,6
1918,573,6
1918,982,6
1918,1618,4
1918,478,4
1918,452,4
1918,422,4
1918,1668,4
1918,2005,3
1918,1522,3
1918,712,3
1918,1628,3
1918,865,3
1918,1494,3
1918,1791,2
1918,1838,2
1923,224,1
1924,1873,1
1926,1873,4
1926,998,2
1926,1257,2
1926,1500,2
1926,1853,2
1926,1586,2
1926,1466,2
1926,152,1
1926,1791,1
1926,1790,1
1926,1935,1
1926,343,1
1926,1083,1
1926,167,1
1926,1330,1
1926,816,1
1926,1277,1
1926,1962,1
1926,604,1
1926,872,1
1926,598,1
1926,271,1
1926,902,1
1926,736,1
1926,954,1
1926,107,1
1926,840,1
1926,1941,1
1926,1178,1
1926,195,1
1926,202,1
1926,1408,1
1926,938,1
1926,510,1
1926,44,1
1926,1531,1
1926,1290,1
1926,1294,1
1926,1452,1
1926,217,1
1926,1439,1
1926,520,1
1926,216,1
1926,1577,1
1926,1128,1
1926,722,1
1926,1994,1
1926,402,1
1926,1844,1
1926,410,1
1926,716,1
1926,1973,1
1926,91,1
1926,1238,1
1926,534,1
1926,418,1
1926,584,1
1926,1997,1
1926,46,1
1926,649,1
1926,1431,1
1926,963,1
1926,456,1
1926,851,1
1926,823,1
1926,24,1
1926,1781,1
1926,338,1
1926,1521,1
1926,13,1
1926,1063,1
1926,1268,1
1926,1596,1
1926,826,1
1926,793,1
1926,1893,1
1926,1607,1
1926,279,1
1926,1193,1
1926,960,1
1926,1379,1
1926,135,1
1926,73,1
1926,1579,1
1929,439,2
1929,1257,2
1929,1873,2
1929,410,2
1929,1750,1
1929,828,1
1929,411,1
1935,338,1
1938,962,1
1938,391,1
1938,0,1
1941,1997,4
1941,998,2
1941,1935,1
1941,1083,1
1941,1962,1
1941,604,1
1941,902,1
1941,954,1
1941,840,1
1941,195,1
1941,938,1
1941,1257,1
1941,510,1
1941,1290,1
1941,1452,1
1941,1500,1
1941,217,1
1941,1439,1
1941,520,1
1941,216,1
1941,1577,1
1941,1128,1
1941,722,1
1941,1994,1
1941,91,1
1941,1238,1
1941,1853,1
1941,649,1
1941,1431,1
1941,963,1
1941,456,1
1941,24,1
1941,1781,1
1941,338,1
1941,1521,1
1941,1586,1
1941,1268,1
1941,1596,1
1941,826,1
1941,1607,1
1941,279,1
1941,1193,1
1941,960,1
1941,1379,1
1949,1051,3
1949,1791,3
1949,1962,3
1949,411,3
1949,1322,3
1949,418,3
1949,667,3
1949,1767,3
1949,1668,3
1949,1877,2
1949,851,2
1951,1158,54
1951,1376,34
1951,245,20
1951,1305,15
1951,997,5
1951,79,5
1951,990,5
1951,727,5
1951,1549,5
1951,1057,5
1951,1392,5
1951,244,5
1951,1875,2
1951,615,2
1951,1372,1
1951,732,1
1951,53,1
1951,1985,1
1951,1972,1
1951,1792,1
1951,1871,1
1951,668,1
1951,377,1
1951,2003,1
1951,561,1
1951,513,1
1951,1600,1
1951,1325,1
1955,712,1
1955,1668,1
1959,1997,2
1961,1962,27
1961,411,24
1961,1832,24
1961,1439,21
1961,1322,21
1961,868,18
1961,555,18
1961,154,18
1961,1844,18
1961,456,18
1961,826,18
1961,573,18
1961,1051,9
1961,1791,9
1961,23,9
1961,1815,9
1961,10,9
1961,557,9
1961,889,9
1961,712,9
1961,1669,9
1961,1276,9
1961,478,6
1961,667,6
1961,1648,3
1961,510,3
1961,1662,3
1961,449,3
1961,104,3
1961,418,3
1961,1767,3
1961,1975,3
1961,998,2
1961,1505,2
1961,1877,2
1961,1873,1
1961,851,1
1961,823,1
1962,998,195
1962,1439,100
1962,411,99
1962,418,98
1962,1257,96
1962,456,92
1962,478,79
1962,1997,69
1962,573,65
1962,1832,64
1962,1051,52
1962,826,52
1962,510,51
1962,557,50
1962,1838,49
1962,1767,45
1962,154,43
1962,1240,41
1962,1628,36
1962,816,35
1962,23,35
1962,889,35
1962,265,35
1962,1873,33
1962,689,31
1962,2005,30
1962,1429,30
1962,1750,29
1962,410,29
1962,1975,29
1962,1618,27
1962,277,27
1962,1500,27
1962,216,27
1962,24,27
1962,1521,27
1962,1433,26
1962,1178,26
1962,1466,26
1962,1844,24
1962,1585,24
1962,1079,19
1962,868,18
1962,555,18
1962,1673,15
1962,1401,15
1962,1072,13
1962,1425,13
1962,903,12
1962,1190,12
1962,242,12
1962,119,12
1962,1276,11
1962,1806,9
1962,1815,9
1962,10,9
1962,1368,9
1962,712,9
1962,1669,9
1962,667,9
1962,584,7
1962,1791,6
1962,1918,6
1962,104,6
1962,1099,6
1962,1010,4
1962,332,4
1962,538,3
1962,349,3
1962,1548,3
1962,1648,3
1962,1662,3
1962,449,3
1962,1973,3
1962,1546,3
1962,1277,2
1962,462,2
1962,1986,2
1962,863,2
1962,452,2
1962,724,2
1962,422,2
1962,1119,2
1962,534,2
1962,382,2
1962,1705,1
1962,1060,1
1962,21,1
1962,435,1
1962,1935,1
1962,604,1
1962,902,1
1962,954,1
1962,1638,1
1962,840,1
1962,202,1
1962,938,1
1962,1290,1
1962,1452,1
1962,217,1
1962,1128,1
1962,1684,1
1962,91,1
1962,1853,1
1962,649,1
1962,1431,1
1962,963,1
1962,1781,1
1962,338,1
1962,1586,1
1962,279,1
1962,1193,1
1962,1379,1
1964,1597,1
1972,1372,1
1972,732,1
1972,53,1
1972,1985,1
1972,668,1
1972,2003,1
1972,561,1
1972,513,1
1972,1325,1
1973,1898,30
1973,1257,29
1973,998,22
1973,1997,17
1973,1962,16
1973,851,13
1973,410,10
1973,584,10
1973,510,8
1973,1586,7
1973,1439,6
1973,1673,4
1973,1873,4
1973,1893,4
1973,1548,3
1973,1368,3
1973,1994,3
1973,667,3
1973,1949,2
1973,1197,2
1973,1877,2
1973,1143,2
1973,1832,2
1973,1791,1
1973,1790,1
1973,1935,1
1973,343,1
1973,1083,1
1973,167,1
1973,1330,1
1973,1277,1
1973,604,1
1973,872,1
1973,598,1
1973,271,1
1973,902,1
1973,736,1
1973,954,1
1973,107,1
1973,1638,1
1973,1986,1
1973,840,1
1973,1941,1
1973,195,1
1973,1408,1
1973,938,1
1973,2010,1
1973,44,1
1973,1531,1
1973,1290,1
1973,1294,1
1973,1079,1
1973,1452,1
1973,1500,1
1973,217,1
1973,520,1
1973,216,1
1973,1662,1
1973,1577,1
1973,1128,1
1973,722,1
1973,402,1
1973,1844,1
1973,716,1
1973,91,1
1973,2007,1
1973,1238,1
1973,1853,1
1973,649,1
1973,1431,1
1973,963,1
1973,456,1
1973,24,1
1973,1781,1
1973,338,1
1973,464,1
1973,1767,1
1973,1521,1
1973,13,1
1973,1063,1
1973,1268,1
1973,1596,1
1973,826,1
1973,1607,1
1973,279,1
1973,1193,1
1973,960,1
1973,1379,1
1973,1466,1
1973,135,1
1973,73,1
1973,1579,1
1974,782,2
1974,890,2
1974,508,1
1974,1597,1
1974,1964,1
1974,957,1
1974,1749,1
1974,1527,1
1974,1802,1
1974,487,1
1975,1178,26
1975,1439,26
1975,1838,26
1975,510,24
1975,277,8
1975,478,8
1975,1575,8
1975,826,8
1975,411,1
1975,1535,1
1975,1549,1
1975,1257,1
1975,584,1
1980,1158,25
1980,1376,25
1980,1593,12
1980,1443,10
1980,1305,3
1980,79,2
1980,2022,1
1985,732,1
1986,1585,155
1986,1791,140
1986,1257,131
1986,418,129
1986,1962,123
1986,1767,112
1986,1668,105
1986,411,92
1986,478,90
1986,1439,87
1986,456,80
1986,510,72
1986,1429,68
1986,689,65
1986,557,60
1986,826,59
1986,573,59
1986,1240,51
1986,2005,50
1986,1051,49
1986,538,49
1986,979,47
1986,1750,44
1986,1628,44
1986,1838,44
1986,1669,43
1986,555,42
1986,119,42
1986,265,42
1986,1586,39
1986,816,38
1986,154,37
1986,11,36
1986,1618,35
1986,277,35
1986,328,35
1986,889,35
1986,1832,35
1986,1873,34
1986,305,34
1986,1975,34
1986,464,27
1986,23,26
1986,1742,26
1986,1433,26
1986,1178,26
1986,1500,26
1986,216,26
1986,1322,26
1986,24,26
1986,1521,26
1986,1893,26
1986,1466,26
1986,1072,25
1986,1673,25
1986,998,24
1986,1844,23
1986,795,21
1986,1079,21
1986,851,21
1986,1425,19
1986,1549,17
1986,349,16
1986,903,15
1986,1961,15
1986,1401,15
1986,1080,14
1986,712,13
1986,1877,13
1986,1190,12
1986,2000,12
1986,1213,12
1986,242,12
1986,1485,11
1986,1662,11
1986,1276,11
1986,866,11
1986,152,9
1986,1717,9
1986,868,9
1986,1134,9
1986,10,9
1986,964,9
1986,915,9
1986,1018,9
1986,118,9
1986,176,8
1986,1815,8
1986,202,8
1986,1575,8
1986,108,8
1986,1747,7
1986,164,7
1986,63,6
1986,449,6
1986,104,6
1986,1409,6
1986,1010,5
1986,1277,5
1986,103,4
1986,731,4
1986,1918,4
1986,410,4
1986,382,4
1986,1875,3
1986,1910,3
1986,1648,3
1986,1286,3
1986,315,3
1986,1766,3
1986,1099,3
1986,344,3
1986,667,3
1986,627,2
1986,462,2
1986,863,2
1986,452,2
1986,944,2
1986,422,2
1986,1119,2
1986,332,2
1986,1905,1
1986,475,1
1986,89,1
1986,1535,1
1986,1739,1
1986,584,1
1986,619,1
1986,361,1
1986,823,1
1986,1730,1
1986,209,1
1989,1873,2
1991,1143,8
1991,1439,2
1991,722,2
1991,1197,1
1991,1500,1
1991,402,1
1992,782,3
1992,890,3
1992,1974,2
1992,508,2
1992,515,2
1992,347,2
1992,1404,2
1992,387,2
1992,1041,2
1992,43,2
1992,1802,2
1992,487,2
1992,90,1
1992,190,1
1992,1102,1
1992,1666,1
1992,1597,1
1992,1964,1
1992,957,1
1992,1749,1
1992,1527,1
1992,733,1
1992,2024,1
1992,1444,1
1994,998,3
1994,1197,3
1994,1935,1
1994,1083,1
1994,1962,1
1994,604,1
1994,902,1
1994,954,1
1994,840,1
1994,938,1
1994,1257,1
1994,510,1
1994,1290,1
1994,1452,1
1994,1500,1
1994,217,1
1994,1439,1
1994,216,1
1994,1577,1
1994,1128,1
1994,91,1
1994,1238,1
1994,1853,1
1994,1997,1
1994,649,1
1994,1431,1
1994,963,1
1994,456,1
1994,851,1
1994,24,1
1994,1781,1
1994,338,1
1994,1521,1
1994,1586,1
1994,1268,1
1994,826,1
1994,279,1
1994,1193,1
1994,960,1
1994,1379,1
1996,202,5
1996,1562,1
1997,998,127
1997,1257,30
1997,1962,16
1997,851,12
1997,1873,9
1997,510,5
1997,1973,4
1997,1579,4
1997,1277,3
1997,1439,3
1997,410,3
1997,584,3
1997,1143,3
1997,1368,2
1997,2010,2
1997,1150,2
1997,1586,2
1997,1379,2
1997,1705,1
1997,1935,1
1997,816,1
1997,604,1
1997,902,1
1997,954,1
1997,1986,1
1997,840,1
1997,1898,1
1997,938,1
1997,1290,1
1997,1452,1
1997,1500,1
1997,217,1
1997,216,1
1997,1128,1
1997,91,1
1997,1853,1
1997,649,1
1997,1431,1
1997,963,1
1997,456,1
1997,24,1
1997,1781,1
1997,338,1
1997,1521,1
1997,826,1
1997,279,1
1997,1193,1
1997,960,1
2000,1962,24
2000,689,21
2000,154,21
2000,418,21
2000,1628,21
2000,456,21
2000,826,21
2000,573,21
2000,1750,18
2000,1439,18
2000,2005,12
2000,1618,12
2000,903,12
2000,277,12
2000,478,12
